,_id,单价_2018_07_01,周边价格,地理位置,楼盘名称,网址
0,5b38d5bbc3666eb3a63426a8,22000元/㎡,无,[ 经济开发区 - 行政中心 ] 未央路与凤城八路十字东南角,正尚国际金融广场,https://xa.fang.anjuke.com/loupan/413621.html
1,5b38d5bdc3666eb3a53426a8,住宅4950元/㎡,无,[ 城东 - 兴庆公园 ] 城东咸宁西路29号（兴庆公园南门西200米）,兴庆宫馆,https://xa.fang.anjuke.com/loupan/242505.html
2,5b38d5bdc3666eb3a33426a8,11000,无,[ 高新 - 高新路 ] 科技三路与沣惠南路交汇处往西200米,融城云谷,https://xa.fang.anjuke.com/loupan/413594.html
3,5b38d5bdc3666eb3a23426a8,15500,无,[ 城西 - 大兴新区 ] 西安市大兴新区梨园路308号（和生国际东邻）,乔布斯公馆2期,https://xa.fang.anjuke.com/loupan/432172.html
4,5b38d5bdc3666eb3a03426a8,待定,12000,[ 经济开发区 - 行政中心 ] 尚宏路与尚林路交汇处向西100米,中南紫云集,https://xa.fang.anjuke.com/loupan/435839.html
5,5b38d5bec3666eb3a83426a8,17000元/㎡,无,[ 浐灞 - 浐河 ] 长乐路浐河东岸地铁1号线浐河站A1出口,广厦水岸东方商铺,https://xa.fang.anjuke.com/loupan/410533.html
6,5b38d5bec3666eb3a13426a8,待定,11667,[ 长安 - 大学城 ] 子午大道与韦曲建材西街交叉口东南角,魅力长安,https://xa.fang.anjuke.com/loupan/252827.html
7,5b38d5bfc3666eb3a23426ac,住宅6250元/㎡,无,[ 城北 - 未央大学城 ] 未央湖工商所东侧（湖滨路与向上路交汇处东北角）,华豪花园洋房（华浮宫花园洋房）,https://xa.fang.anjuke.com/loupan/242966.html
8,5b38d5c0c3666eb3a93426a8,待定,12250,"[ 西咸新区 - 沣西新城 ] 世纪大道,近韩非路",世纪优盘,https://xa.fang.anjuke.com/loupan/242686.html
9,5b38d5c0c3666eb3a03426ac,住宅5500元/㎡,无,[ 西咸新区 - 沣东新城 ] 西咸新区世纪大道中段路南（陈阳寨现代综合开发区内）,南海家缘,https://xa.fang.anjuke.com/loupan/242532.html
10,5b38d5c0c3666eb3a73426a8,待定,19562,[ 曲江区 - 曲江新区 ] 公园南路与黄渠头南路交汇处西北角,唐顿庄园,https://xa.fang.anjuke.com/loupan/415032.html
11,5b38d5c0c3666eb3a43426a8,待定,19960,"[ 曲江区 - 曲江新区 ] 南三环辅路,近雁翔路",曲江龙邸,https://xa.fang.anjuke.com/loupan/250964.html
12,5b38d5c1c3666eb3a83426ac,7000,无,[ 城北 - 北郊市政府 ] 凤城八路与渭滨路十字向西北100米，新行政中心东侧,水晶卡芭拉,https://xa.fang.anjuke.com/loupan/251371.html
13,5b38d5c1c3666eb3a63426ac,待定,13500,"[ 高新 - 太白南路 ] 科技六路,近太白南路",建邦华庭,https://xa.fang.anjuke.com/loupan/242547.html
14,5b38d5c2c3666eb3a53426ac,待定,11241,[ 城北 - 朱宏路 ] 朱宏路9号,新泽星大厦,https://xa.fang.anjuke.com/loupan/275700.html
15,5b38d5c3c3666eb3a73426ac,待定,18500,"[ 高新 - 锦业路 ] 西太路,近大良村",永威高新紫园,https://xa.fang.anjuke.com/loupan/273353.html
16,5b38d5c3c3666eb3a13426ac,住宅9000元/㎡,无,[ 城东 - 矿山路 ] 玄武东路与东二环十字东南角,天香心苑,https://xa.fang.anjuke.com/loupan/244631.html
17,5b38d5c3c3666eb3a83426b0,住宅5888元/㎡,无,[ 城东 - 咸宁路 ] 半坡十字南100米 半坡博物馆对面,丽水花都,https://xa.fang.anjuke.com/loupan/244416.html
18,5b38d5c4c3666eb3a33426ac,350,无,[ 浐灞 - 浐河 ] 长鸣路与南三环交汇处向东300米路北,融创天朗融公馆,https://xa.fang.anjuke.com/loupan/297389.html
19,5b38d5c4c3666eb3a23426b0,待定,6500,[ 泾渭 - 泾渭工业园 ] 泾惠十四路宝管同馨苑西侧,合创桂悦府,https://xa.fang.anjuke.com/loupan/439503.html
20,5b38d5c5c3666eb3a03426b0,住宅5726元/㎡,无,[ 城北 - 龙首村 ] 城北未央路18号（未央大道与龙首南路十字东南角）,大明宫寓,https://xa.fang.anjuke.com/loupan/242639.html
21,5b38d5c5c3666eb3a73426b0,待定,12248,[ 城北 - 北二环 ] 凤城一路与明光路十字向西50米（经发学校南校区西侧）,城市锦上,https://xa.fang.anjuke.com/loupan/252582.html
22,5b38d5c5c3666eb3a43426ac,14000,无,[ 城北 - 大明宫 ] 北二环大明宫立交桥东北角,百寰国际,https://xa.fang.anjuke.com/loupan/414515.html
23,5b38d5c5c3666eb3a93426ac,住宅3880元/㎡,无,"[ 西安周边 - 杨凌 ] 五湖路,近水运东路",锦逸国际城,https://xa.fang.anjuke.com/loupan/242959.html
24,5b38d5c5c3666eb3a63426b0,待定,16500,[ 经济开发区 - 行政中心 ] 凤城六路与未央路交汇处西侧,雅荷WE寓,https://xa.fang.anjuke.com/loupan/411643.html
25,5b38d5c6c3666eb3a53426b0,6818,无,[ 经济开发区 - 常青二路 ] 向东200米（未央大道沿线）,枫韵润园,https://xa.fang.anjuke.com/loupan/242623.html
26,5b38d5c6c3666eb3a83426b4,15000,无,[ 经济开发区 - 行政中心 ] 凤城八路与太华路十字西北角,保利中央公园,https://xa.fang.anjuke.com/loupan/438554.html
27,5b38d5c7c3666eb3a93426b0,待定,17124,[ 城西 - 大兴新区 ] 西二环与大兴西路交汇处西北角（汉城湖南岸）,宏源国际公寓,https://xa.fang.anjuke.com/loupan/246136.html
28,5b38d5c7c3666eb3a33426b0,待定,13000,[ 西咸新区 - 泾河新城 ] 西铜铁路以西（中国原点新城景观大道及泾渭四路交汇处）,龙安居综合贸易中心,https://xa.fang.anjuke.com/loupan/414463.html
29,5b38d5c8c3666eb3a73426b4,13000,无,[ 浐灞 - 浐河 ] 北辰大道与浐灞一路交汇处向东300米,龙湖源著,https://xa.fang.anjuke.com/loupan/297589.html
30,5b38d5c8c3666eb3a83426b8,待定,21095,[ 高新 - 高新路 ] 高新路与科技三路交汇处,天地源丹轩坊,https://xa.fang.anjuke.com/loupan/246279.html
31,5b38d5c8c3666eb3a23426b4,11000,无,[ 长安 - 航天基地 ] 东长安街与神舟五路十字交汇处,航天城中心广场2号楼,https://xa.fang.anjuke.com/loupan/430896.html
32,5b38d5c8c3666eb3a63426b4,待定,11374,[ 长安 - 韦曲 ] 韦曲南街与西京路交汇向南100米,吉源美郡国际城,https://xa.fang.anjuke.com/loupan/251858.html
33,5b38d5c9c3666eb3a43426b0,待定,18375,"[ 高新 - 科技路 ] 富裕路,近经十三路",东方米兰国际城,https://xa.fang.anjuke.com/loupan/248552.html
34,5b38d5c9c3666eb3a13426b0,待定,12056,[ 浐灞 - 灞河 ] 华清路与纺渭路交汇转盘东南角（新市村向北1000米）,鼎翰名苑,https://xa.fang.anjuke.com/loupan/242917.html
35,5b38d5c9c3666eb3a33426b4,11000,无,[ 长安 - 航天基地 ] 东长安街与京东大道十字西南角,航天城中心广场,https://xa.fang.anjuke.com/loupan/413573.html
36,5b38d5cac3666eb3a03426b4,待定,14088,[ 高新 - 高新路 ] 雁环路与西沣路交汇处东南角,海亮新英里,https://xa.fang.anjuke.com/loupan/252263.html
37,5b38d5cac3666eb3a63426b8,待定,10250,[ 浐灞 - 港务区 ] 西滨大道1号,陆港金海岸,https://xa.fang.anjuke.com/loupan/242838.html
38,5b38d5cbc3666eb3a33426b8,7700,无,[ 城西 - 土门 ] 西关正街175号（五院对面）,达成馨苑,https://xa.fang.anjuke.com/loupan/242802.html
39,5b38d5ccc3666eb3a83426bc,15000元/㎡,无,[ 经济开发区 - 文景路沿线 ] 凤城二路37号（凤城二路与文景路十字向西200米）,蓝海风中心,https://xa.fang.anjuke.com/loupan/414259.html
40,5b38d5ccc3666eb3a53426b4,待定,18257,[ 曲江区 - 曲江新区 ] 航天大道（原杜陵东路东段以北，少陵路以东）,大华曲江公园世家,https://xa.fang.anjuke.com/loupan/242776.html
41,5b38d5cdc3666eb3a43426b4,8984,无,[ 高新 - 大寨路 ] 高新民洁路以东（大寨路与团结南路十字向北500米）,高新枫林华府,https://xa.fang.anjuke.com/loupan/242758.html
42,5b38d5cdc3666eb3a03426b8,待定,23667,[ 长安 - 秦岭 ] 环山旅游公路转盘东北角,珠江帝景山庄,https://xa.fang.anjuke.com/loupan/242950.html
43,5b38d5cdc3666eb3a33426bc,5500,无,[ 西安周边 - 阎良 ] 航空二路与蓝天路十字（大地幼儿园对面）,中天时代广场,https://xa.fang.anjuke.com/loupan/440089.html
44,5b38d5cec3666eb3a93426b4,待定,5888,[ 长安 - 郭杜 ] 郭杜十字向南100米（西沣路西侧）,未来家园,https://xa.fang.anjuke.com/loupan/416977.html
45,5b38d5cec3666eb3a23426b8,25000,无,[ 城南 - 电子城 ] 丈八东路与电子正街交汇,万象春天金街,https://xa.fang.anjuke.com/loupan/425404.html
46,5b38d5cec3666eb3a73426b8,14500元/㎡变价通知我,无,[ 高新 - 大寨路 ] 沣惠南路与大寨路十字西北角,太和时代广场,https://xa.fang.anjuke.com/loupan/428587.html
47,5b38d5cec3666eb3a03426bc,待定,8266,[ 泾渭 - 泾渭工业园 ] 渭环西路（泾渭体育运动中心对面）,镜湖居,https://xa.fang.anjuke.com/loupan/251061.html
48,5b38d5cec3666eb3a83426c0,6542,无,[ 城南 - 文艺路 ] 环城南路326号,皇廷南院,https://xa.fang.anjuke.com/loupan/242914.html
49,5b38d5cfc3666eb3a53426b8,4581,无,[ 城东 - 韩森寨 ] 城东幸福中路中段（韩森路与幸福路交汇东北角）,幸福花园,https://xa.fang.anjuke.com/loupan/242862.html
50,5b38d5cfc3666eb3a13426b4,待定,14273,[ 城南 - 电视塔 ] 雁环中路与清凉寺东路十字西北角,龙湖紫宸,https://xa.fang.anjuke.com/loupan/437123.html
51,5b38d5cfc3666eb3a63426bc,待定,10867,[ 城东 - 韩森寨 ] 韩森路与康乐路交汇处北200米,欢乐颂,https://xa.fang.anjuke.com/loupan/297475.html
52,5b38d5d0c3666eb3a93426b8,18000,无,[ 城南 - 南门 ] 南门广场东100米,宏信国际花园商铺,https://xa.fang.anjuke.com/loupan/410579.html
53,5b38d5d1c3666eb3a33426c0,待定,5800,[ 西咸新区 - 泾河新城 ] 沣泾大道与泾五路交汇处西北角,隆基泰和万和郡,https://xa.fang.anjuke.com/loupan/409071.html
54,5b38d5d1c3666eb3a73426bc,住宅5988元/㎡,无,[ 长安 - 大学城 ] 长安西部大学城(长安区政府北侧),智慧城5期,https://xa.fang.anjuke.com/loupan/242829.html
55,5b38d5d1c3666eb3a13426b8,住宅13000元/㎡,无,"[ 城东 - 建工路 ] 建工路,近公园南路",雅苑东方,https://xa.fang.anjuke.com/loupan/418764.html
56,5b38d5d1c3666eb3a53426bc,住宅9500元/㎡,无,[ 泾渭 - 泾渭工业园 ] 长庆东路8号,金陵广场,https://xa.fang.anjuke.com/loupan/405871.html
57,5b38d5d1c3666eb3a83426c4,待定,13000,[ 高新 - 锦业路 ] 西沣路56号（西沣路与雁环路交汇处东北角）,万科高新华府商铺,https://xa.fang.anjuke.com/loupan/418290.html
58,5b38d5d1c3666eb3a43426b8,待定,15652,[ 城北 - 大明宫 ] 大明宫万达广场东北角150米,中海太华府,https://xa.fang.anjuke.com/loupan/432683.html
59,5b38d5d1c3666eb3a63426c0,12000,无,[ 浐灞 - 浐河 ] 长乐东路浐河东岸,萨拉曼卡,https://xa.fang.anjuke.com/loupan/242674.html
60,5b38d5d2c3666eb3a13426bc,11000,无,[ 城南 - 边家村 ] 太白路立交东南角,新长城,https://xa.fang.anjuke.com/loupan/248911.html
61,5b38d5d3c3666eb3a23426bc,待定,无,[ 经济开发区 - 行政中心 ] 经开凤城九路城运公园北门对面（欧洲世家西隔壁）,城市星钻,https://xa.fang.anjuke.com/loupan/242708.html
62,5b38d5d3c3666eb3a03426c0,待定,无,[ 城北 - 大明宫 ] 含元路61号（大明宫遗址公园东600米）,龙记帝景湾,https://xa.fang.anjuke.com/loupan/242607.html
63,5b38d5d3c3666eb3a43426bc,待定,23667,"[ 长安 - 秦岭 ] 环山路,近西沣路",云中漫步,https://xa.fang.anjuke.com/loupan/248755.html
64,5b38d5d4c3666eb3a53426c0,待定,19333,"[ 高新 - 科技路 ] 科技五路,近沣惠南路",数字365,https://xa.fang.anjuke.com/loupan/412589.html
65,5b38d5d4c3666eb3a83426c8,住宅17500元/㎡,无,"[ 城南 - 南门 ] 南关正街,近友谊西路",中贸广场,https://xa.fang.anjuke.com/loupan/242630.html
66,5b38d5d4c3666eb3a33426c4,"

15000元/㎡                        
                                                

                            变价通知我
                        

",无,[ 城东 - 咸宁路 ] 纺西街108号（原西北国棉六厂）,中铁缤纷新城商铺,https://xa.fang.anjuke.com/loupan/439752.html
67,5b38d5d5c3666eb3a93426bc,待定,11759,[ 城北 - 朱宏路 ] 朱宏路与方新路十字东北角,优活城,https://xa.fang.anjuke.com/loupan/248931.html
68,5b38d5d5c3666eb3a63426c4,待定,8266,"[ 泾渭 - 泾渭工业园 ] 长庆西路,近泾渭二路",八水御源,https://xa.fang.anjuke.com/loupan/248787.html
69,5b38d5d6c3666eb3a43426c0,5700,无,[ 西咸新区 - 沣西新城 ] 世纪大道海泉湾北100米,怡水花园,https://xa.fang.anjuke.com/loupan/242633.html
70,5b38d5d6c3666eb3a73426c0,待定,无,[ 经济开发区 - 行政中心 ] 新市政府正南(凤城七路与凤城八路之间),保亿风景御园,https://xa.fang.anjuke.com/loupan/242795.html
71,5b38d5d7c3666eb3a33426c8,13000,无,[ 曲江区 - 曲江新区 ] 新开门南路与寒窑路交汇处（曲江池南路与寒窑路之间）,荣禾曲池东岸,https://xa.fang.anjuke.com/loupan/242978.html
72,5b38d5d7c3666eb3a23426c0,待定,10450,"[ 长安 - 航天基地 ] 东长安街,近南长安街",红星紫御半山,https://xa.fang.anjuke.com/loupan/417883.html
73,5b38d5d7c3666eb3a53426c4,待定,无,"[ 西咸新区 - 沣东新城 ] 世纪大道,近车城西路",恒大都市广场,https://xa.fang.anjuke.com/loupan/415230.html
74,5b38d5d8c3666eb3a83426cc,待定,14000,[ 城南 - 南二环 ] 南二环与雁塔路十字向北300米路东,鹏博大厦,https://xa.fang.anjuke.com/loupan/419040.html
75,5b38d5d8c3666eb3a13426c0,6213,无,[ 城西 - 土门 ] 大庆路潘家村,庆阳官邸,https://xa.fang.anjuke.com/loupan/242922.html
76,5b38d5d8c3666eb3a63426c8,25000,无,[ 曲江区 - 曲江新区 ] 曲江大道与曲江池北路交汇西北方向,汉华城,https://xa.fang.anjuke.com/loupan/416417.html
77,5b38d5d9c3666eb3a33426cc,住宅7200元/㎡,无,[ 城西 - 西门 ] 环城西路210号（西门外向北100米）,景都,https://xa.fang.anjuke.com/loupan/242834.html
78,5b38d5dac3666eb3a03426c4,待定,16500,[ 城南 - 小寨 ] 小寨西路与含光路交汇十字东南角,置地时代MOMOPARK,https://xa.fang.anjuke.com/loupan/418340.html
79,5b38d5dac3666eb3a93426c0,待定,13673,"[ 城北 - 百花村 ] 永城路,近经九路",恒大帝景,https://xa.fang.anjuke.com/loupan/297530.html
80,5b38d5dac3666eb3a53426c8,待定,15000,[ 城南 - 电子城 ] 丈八东路与电子正街交汇处（204所东侧）,万象春天,https://xa.fang.anjuke.com/loupan/242840.html
81,5b38d5dac3666eb3a83426d0,7800,无,[ 高新 - 锦业路 ] 锦业路与西三环十字东北角,尚品美地城,https://xa.fang.anjuke.com/loupan/242979.html
82,5b38d5dac3666eb3a73426c4,住宅6000元/㎡,无,[ 曲江区 - 曲江新区 ] 植物园东路与金花南路延伸段交汇处,曲江林语,https://xa.fang.anjuke.com/loupan/272910.html
83,5b38d5dbc3666eb3a13426c4,6200,无,[ 长安 - 航天基地 ] 神州四路与飞天路交汇处西南角,智慧谷,https://xa.fang.anjuke.com/loupan/248837.html
84,5b38d5dbc3666eb3a43426c4,25000,无,[ 浐灞 - 港务区 ] 港务大道西侧，管委会以北,赢台,https://xa.fang.anjuke.com/loupan/416373.html
85,5b38d5dcc3666eb3a53426cc,待定,14333,[ 高新 - 高新路 ] 南二环西段180号财富中心,财富中心3期,https://xa.fang.anjuke.com/loupan/413563.html
86,5b38d5dcc3666eb3a03426c8,650,无,"[ 西咸新区 - 秦汉新城 ] 兰池大道,近渭河大桥",春城十八里,https://xa.fang.anjuke.com/loupan/404096.html
87,5b38d5dcc3666eb3a73426c8,30000,无,[ 高新 - 高新路 ] 高新四路与唐兴路十字西北角,朗臣公寓,https://xa.fang.anjuke.com/loupan/272920.html
88,5b38d5ddc3666eb3a93426c4,6800,无,[ 经济开发区 - 文景路沿线 ] 凤城五路与明光路什字交汇,瑞泰卡地亚,https://xa.fang.anjuke.com/loupan/245830.html
89,5b38d5ddc3666eb3a63426cc,待定,20101,[ 城北 - 大明宫 ] 太华北路与凤城三路交汇西南角处,四海唐人街,https://xa.fang.anjuke.com/loupan/414554.html
90,5b38d5ddc3666eb3a23426c4,待定,18500,[ 高新 - 锦业路 ] 发展大道25号,欧凯总部,https://xa.fang.anjuke.com/loupan/413588.html
91,5b38d5ddc3666eb3a33426d0,待定,14316,[ 城南 - 明德门 ] 朱雀路南段与雁环路十字西南角,星克拉广场,https://xa.fang.anjuke.com/loupan/413613.html
92,5b38d5ddc3666eb3a53426d0,待定,无,[ 城北 - 龙首村 ] 未央路黄金中轴（地铁二号线龙首原D口）,西安深国投中心,https://xa.fang.anjuke.com/loupan/249427.html
93,5b38d5dec3666eb3a13426c8,住宅5700元/㎡,无,[ 经济开发区 - 行政中心 ] 凤城十路（地铁运动公园站向东100米）,九如御,https://xa.fang.anjuke.com/loupan/242756.html
94,5b38d5dfc3666eb3a63426d0,待定,8603,"[ 泾渭 - 泾渭工业园 ] 泾渭五路,近长庆东路",中明泾渭华府,https://xa.fang.anjuke.com/loupan/275035.html
95,5b38d5e0c3666eb3a93426c8,3440,无,[ 浐灞 - 浐河 ] 浐灞东二环米秦路中段（元安西王府遗址右侧）,东岭欣城,https://xa.fang.anjuke.com/loupan/242664.html
96,5b38d5e0c3666eb3a73426cc,待定,9575,[ 西安周边 - 蓝田 ] 工业园二期洩湖镇S101省道（土地管理局对面）,西安食品产业园,https://xa.fang.anjuke.com/loupan/413611.html
97,5b38d5e0c3666eb3a83426d4,12500,无,[ 西咸新区 - 秦汉新城 ] 兰池二路中段（秦汉新城管委会北侧50米）,万科理想城,https://xa.fang.anjuke.com/loupan/440574.html
98,5b38d5e0c3666eb3a03426cc,待定,14890,[ 城西 - 大兴新区 ] 大兴东路8号,大兴公园府邸,https://xa.fang.anjuke.com/loupan/297582.html
99,5b38d5e1c3666eb3a23426c8,3100,无,[ 西安周边 - 咸阳 ] 渭阳西路柳仓街中段（阳光小区南边）,京都佳苑,https://xa.fang.anjuke.com/loupan/297487.html
100,5b38d5e1c3666eb3a53426d4,待定,14210,"[ 西安周边 - 临潼 ] 桃源北路,近陈沟村路",依云小镇,https://xa.fang.anjuke.com/loupan/297657.html
101,5b38d5e1c3666eb3a43426c8,待定,14210,[ 西安周边 - 临潼 ] 骊山街办西大街3号,国贸春天,https://xa.fang.anjuke.com/loupan/439633.html
102,5b38d5e2c3666eb3a63426d4,待定,8500,[ 西安周边 - 咸阳 ] 渭城区文林路237号,华宇景观天下二期,https://xa.fang.anjuke.com/loupan/297465.html
103,5b38d5e2c3666eb3a13426cc,待定,无,[ 城南 - 电子城 ] 城南电子正街与电子三路十字以南（紫薇城市花园正对面）,阳光80公寓,https://xa.fang.anjuke.com/loupan/242933.html
104,5b38d5e2c3666eb3a03426d0,3666,无,[ 浐灞 - 浐河 ] 西安市咸宁东路355号,东方绿洲,https://xa.fang.anjuke.com/loupan/244418.html
105,5b38d5e3c3666eb3a93426cc,待定,9551,"[ 西咸新区 - 沣东新城 ] 世纪大道,近上林路",阳光城壹号,https://xa.fang.anjuke.com/loupan/253107.html
106,5b38d5e3c3666eb3a23426cc,待定,22500,"[ 城北 - 北客站 ] 明光路,近尚新路",明丰阿基米德,https://xa.fang.anjuke.com/loupan/273374.html
107,5b38d5e3c3666eb3a73426d0,待定,10975,"[ 西安周边 - 户县 ] 兆丰西路,近涝滨南路",有色铂金城,https://xa.fang.anjuke.com/loupan/297545.html
108,5b38d5e3c3666eb3a83426d8,待定,17250,"[ 浐灞 - 纺织城 ] 纺三路,近纺东街",新欧洲,https://xa.fang.anjuke.com/loupan/273997.html
109,5b38d5e3c3666eb3a33426d4,待定,无,[ 经济开发区 - 行政中心 ] 经开文体路1号（凤城九路与渭滨街交汇处东北角）,五龙汤花园,https://xa.fang.anjuke.com/loupan/242552.html
110,5b38d5e3c3666eb3a53426d8,待定,11162,[ 西咸新区 - 沣东新城 ] 昆明路与富源二路交汇处西南角,君合天玺,https://xa.fang.anjuke.com/loupan/439604.html
111,5b38d5e5c3666eb3a13426d0,9000,无,[ 城西 - 三桥 ] 世纪大道与建章路十字西南角,保利金香槟,https://xa.fang.anjuke.com/loupan/248625.html
112,5b38d5e7c3666eb3a03426d4,住宅5333元/㎡,无,[ 城南 - 电子城 ] 电子正街我爱我家小区东隔壁,汇金园,https://xa.fang.anjuke.com/loupan/242883.html
113,5b38d5e7c3666eb3a93426d0,待定,13833,[ 西咸新区 - 秦汉新城 ] 兰池大道秦汉新城管委会东侧,立体城市壹号,https://xa.fang.anjuke.com/loupan/413584.html
114,5b38d5e7c3666eb3a23426d0,待定,13182,"[ 长安 - 韦曲 ] 电子正街延伸段,近西部大道",莱安城,https://xa.fang.anjuke.com/loupan/250009.html
115,5b38d5e7c3666eb3a63426d8,待定,13657,[ 城西 - 大兴新区 ] 大兴东路27号,御笔城市广场,https://xa.fang.anjuke.com/loupan/297704.html
116,5b38d5e7c3666eb3a73426d4,5250,无,[ 高新 - 锦业路 ] 丈八东路与丈八六路十字西北角,龙天名俊,https://xa.fang.anjuke.com/loupan/242701.html
117,5b38d5e7c3666eb3a43426cc,5178,无,[ 城北 - 北二环 ] 开元路中段108号,蓝天华庭,https://xa.fang.anjuke.com/loupan/246394.html
118,5b38d5e8c3666eb3a53426dc,9750,无,[ 城西 - 西门 ] 西门外环城路向北50米,尚邦25时区,https://xa.fang.anjuke.com/loupan/297581.html
119,5b38d5e8c3666eb3a33426d8,住宅9500元/㎡,无,[ 高新 - 唐延路 ] 沣惠南路与科技七路交汇处,西水铂公馆,https://xa.fang.anjuke.com/loupan/251189.html
120,5b38d5e9c3666eb3a23426d4,"

                        住宅                                                    3550元/㎡                        
                                                                
",无,[ 泾渭 - 泾渭工业园 ] 文卫路十字东30米,安驰国际,https://xa.fang.anjuke.com/loupan/246910.html
121,5b38d5e9c3666eb3a93426d4,待定,17011,[ 曲江区 - 曲江新区 ] 雁翔路与春林路十字交汇处向西400米,阳光城PLUS,https://xa.fang.anjuke.com/loupan/425386.html
122,5b38d5e9c3666eb3a83426dc,待定,11446,[ 浐灞 - 唐都医院 ] 城东半坡立交向东500米（长乐东路与东三环交汇处）,美盛新天地,https://xa.fang.anjuke.com/loupan/297466.html
123,5b38d5e9c3666eb3a43426d0,住宅6900元/㎡,无,[ 高新 - 锦业路 ] 高新锦业二路西段（逸翠园的西侧）,海棠别馆,https://xa.fang.anjuke.com/loupan/242586.html
124,5b38d5e9c3666eb3a13426d4,住宅15000元/㎡,无,[ 城南 - 南二环 ] 南二环118号,天伦御城龙脉,https://xa.fang.anjuke.com/loupan/242965.html
125,5b38d5eac3666eb3a63426dc,待定,13451,[ 长安 - 郭杜 ] 郭杜十字向东50米处路北（郭杜东街9号）,星翔尚侨湾,https://xa.fang.anjuke.com/loupan/297431.html
126,5b38d5eac3666eb3a23426d8,待定,17294,[ 曲江区 - 曲江新区 ] 西影路与公园南路向南500米,绿地曲江名城,https://xa.fang.anjuke.com/loupan/250824.html
127,5b38d5ebc3666eb3a53426e0,住宅8014元/㎡,无,[ 城南 - 小寨 ] 城南长安北路41号（省体育场斜对面）,嘉怡豪庭,https://xa.fang.anjuke.com/loupan/242809.html
128,5b38d5ecc3666eb3a03426d8,待定,23667,[ 长安 - 秦岭 ] 秦岭“朱雀森林公园”旁,秦岭•悦心谷,https://xa.fang.anjuke.com/loupan/256029.html
129,5b38d5ecc3666eb3a13426d8,待定,11230,[ 城北 - 朱宏路 ] 朱宏路与纬二十六街交汇处东北角,开利星座,https://xa.fang.anjuke.com/loupan/272896.html
130,5b38d5ecc3666eb3a93426d8,待定,19687,[ 曲江区 - 曲江新区 ] 雁翔路与南三环交汇处向西50米,锦园曲江龙邸,https://xa.fang.anjuke.com/loupan/425162.html
131,5b38d5edc3666eb3a83426e0,6315,无,[ 高新 - 锦业路 ] 科技八路与经十三路交汇处,美寓华庭,https://xa.fang.anjuke.com/loupan/242721.html
132,5b38d5edc3666eb3a43426d4,28000,无,[ 曲江区 - 曲江新区 ] 曲江曲江池南路与曲江池东路交汇处,曲江玫瑰园,https://xa.fang.anjuke.com/loupan/272907.html
133,5b38d5edc3666eb3a73426d8,待定,13500,"[ 高新 - 高新路 ] 丈八北路,近文兴巷",新栋,https://xa.fang.anjuke.com/loupan/248819.html
134,5b38d5edc3666eb3a03426dc,待定,18060,[ 高新 - 科技路 ] 科技三路与沣惠南路十字西南角,高新COLOURSUN,https://xa.fang.anjuke.com/loupan/416368.html
135,5b38d5eec3666eb3a53426e4,住宅7200元/㎡,无,"[ 泾渭 - 泾渭工业园 ] 泾渭路,近305县道",北方融城,https://xa.fang.anjuke.com/loupan/297395.html
136,5b38d5eec3666eb3a33426dc,待定,11667,[ 长安 - 大学城 ] 西部大道与府东一路交汇处西南角,府东壹号,https://xa.fang.anjuke.com/loupan/431921.html
137,5b38d5eec3666eb3a23426dc,待定,12431,"[ 浐灞 - 浐河 ] 酒十路,近米秦北路",观澜天下,https://xa.fang.anjuke.com/loupan/242983.html
138,5b38d5efc3666eb3a63426e0,待定,14890,[ 城西 - 大兴新区 ] 大兴东路与劳动北路西南侧（大兴管委会东侧）,天朗玖悦都,https://xa.fang.anjuke.com/loupan/416693.html
139,5b38d5efc3666eb3a13426dc,待定,无,[ 城北 - 大明宫 ] 辛家庙立交向北100米,蒲公英国际广场,https://xa.fang.anjuke.com/loupan/248933.html
140,5b38d5efc3666eb3a53426e8,待定,16463,[ 西安周边 - 临潼 ] 凤凰大道与悦椿东路十字东南角,融创桃源府,https://xa.fang.anjuke.com/loupan/439277.html
141,5b38d5efc3666eb3a33426e0,待定,18000,[ 城南 - 边家村 ] 西安市碑林区朱雀门正南500米路东,西安公馆世席,https://xa.fang.anjuke.com/loupan/249036.html
142,5b38d5f0c3666eb3a03426e0,8950,无,[ 高新 - 高新路 ] 西沣路与雁环路交汇处东北角,万科高新生活广场,https://xa.fang.anjuke.com/loupan/251969.html
143,5b38d5f1c3666eb3a43426d8,8800,无,[ 高新 - 大寨路 ] 南二环与西二环交汇处东北角,嘉天SMART,https://xa.fang.anjuke.com/loupan/248783.html
144,5b38d5f1c3666eb3a53426ec,待定,8161,[ 泾渭 - 泾渭工业园 ] 长庆东路东段,泾渭分明生态半岛,https://xa.fang.anjuke.com/loupan/249082.html
145,5b38d5f2c3666eb3a63426e4,住宅5839元/㎡,无,[ 高新 - 大寨路 ] 丈八北路与大寨路十字东南角,新乐城,https://xa.fang.anjuke.com/loupan/242877.html
146,5b38d5f2c3666eb3a83426e4,待定,14000,[ 城南 - 南二环 ] 长安大街与南二环交汇十字,长安大街3号,https://xa.fang.anjuke.com/loupan/297398.html
147,5b38d5f2c3666eb3a93426dc,6300,无,[ 曲江区 - 曲江新区 ] 芙蓉西路6号,曲江明珠,https://xa.fang.anjuke.com/loupan/242872.html
